date,Binance,Bitmex,Huobi,Okex
2020-06-10T00:20,194385,194385,194385,194385
2020-06-10T00:30,194385,194385,194385,194385
2020-06-10T00:40,194135,194135,194135,194135
2020-06-10T00:50,194574,194574,194574,194574
2020-06-10T01:00,194574,194574,194574,194574
2020-06-10T01:10,194071,194071,194071,194071
2020-06-10T01:20,193828,193828,193828,193828
2020-06-10T01:30,193828,193828,193828,193828
2020-06-10T01:40,193852,193852,193852,193852
2020-06-10T01:50,192133,192133,192133,192133
2020-06-10T02:00,192133,192133,192133,192133
2020-06-10T02:10,192497,192497,192497,192497
2020-06-10T02:20,193430,193430,193430,193430
2020-06-10T02:30,193430,193430,193430,193430
2020-06-10T02:40,192985,192985,192985,192985
2020-06-10T02:50,192839,192839,192839,192839
2020-06-10T03:00,192839,192839,192839,192839
2020-06-10T03:10,192911,192911,192911,192911
2020-06-10T03:20,193436,193436,193436,193436
2020-06-10T03:30,193436,193436,193436,193436
2020-06-10T03:40,193280,193280,193280,193280
2020-06-10T03:50,193408,193408,193408,193408
2020-06-10T04:00,193408,193408,193408,193408
2020-06-10T04:10,193318,193318,193318,193318
2020-06-10T04:20,193803,193803,193803,193803
2020-06-10T04:30,193803,193803,193803,193803
2020-06-10T04:40,193687,193687,193687,193687
2020-06-10T04:50,193685,193685,193685,193685
2020-06-10T05:00,193685,193685,193685,193685
2020-06-10T05:10,193916,193916,193916,193916
2020-06-10T05:20,193460,193460,193460,193460
2020-06-10T05:30,193460,193460,193460,193460
2020-06-10T05:40,193982,193982,193982,193982
2020-06-10T05:50,192270,192270,192270,192270
2020-06-10T06:00,192270,192270,192270,192270
2020-06-10T06:10,192398,192398,192398,192398
2020-06-10T06:20,192714,192714,192714,192714
2020-06-10T06:30,192714,192714,192714,192714
2020-06-10T06:40,192315,192315,192315,192315
2020-06-10T06:50,192282,192282,192282,192282
2020-06-10T07:00,192282,192282,192282,192282
2020-06-10T07:10,191959,191959,191959,191959
2020-06-10T07:20,191627,191627,191627,191627
2020-06-10T07:30,191627,191627,191627,191627
2020-06-10T07:40,190862,190862,190862,190862
2020-06-10T07:50,190727,190727,190727,190727
2020-06-10T08:00,190727,190727,190727,190727
2020-06-10T08:10,190329,190329,190329,190329
2020-06-10T08:20,190375,190375,190375,190375
2020-06-10T08:30,190375,190375,190375,190375
2020-06-10T08:40,190062,190062,190062,190062
2020-06-10T08:50,190529,190529,190529,190529
2020-06-10T09:00,190529,190529,190529,190529
2020-06-10T09:10,190863,190863,190863,190863
2020-06-10T09:20,192036,192036,192036,192036
2020-06-10T09:30,192036,192036,192036,192036
2020-06-10T09:40,193186,193186,193186,193186
2020-06-10T09:50,196723,196723,196723,196723
2020-06-10T10:00,196723,196723,196723,196723
2020-06-10T10:10,196451,196451,196451,196451
2020-06-10T10:20,196897,196897,196897,196897
2020-06-10T10:30,196897,196897,196897,196897
2020-06-10T10:40,196896,196896,196896,196896
2020-06-10T10:50,196348,196348,196348,196348
2020-06-10T11:00,196348,196348,196348,196348
2020-06-10T11:10,196084,196084,196084,196084
2020-06-10T11:20,195739,195739,195739,195739
2020-06-10T11:30,195739,195739,195739,195739
2020-06-10T11:40,195469,195469,195469,195469
2020-06-10T11:50,195394,195394,195394,195394
2020-06-10T12:00,195394,195394,195394,195394
2020-06-10T12:10,195455,195455,195455,195455
2020-06-10T12:20,194859,194859,194859,194859
2020-06-10T12:30,194859,194859,194859,194859
2020-06-10T12:40,195001,195001,195001,195001
2020-06-10T12:50,194471,194471,194471,194471
2020-06-10T13:00,194471,194471,194471,194471
2020-06-10T13:10,194482,194482,194482,194482
2020-06-10T13:20,193948,193948,193948,193948
2020-06-10T13:30,193948,193948,193948,193948
2020-06-10T13:40,191828,191828,191828,191828
2020-06-10T13:50,191873,191873,191873,191873
2020-06-10T14:00,191873,191873,191873,191873
2020-06-10T14:10,193069,193069,193069,193069
2020-06-10T14:20,193631,193631,193631,193631
2020-06-10T14:30,193631,193631,193631,193631
2020-06-10T14:40,194254,194254,194254,194254
2020-06-10T14:50,192376,192376,192376,192376
2020-06-10T15:00,192376,192376,192376,192376
2020-06-10T15:10,192258,192258,192258,192258
2020-06-10T15:20,192118,192118,192118,192118
2020-06-10T15:30,192118,192118,192118,192118
2020-06-10T15:40,191774,191774,191774,191774
2020-06-10T15:50,191669,191669,191669,191669
2020-06-10T16:00,191669,191669,191669,191669
2020-06-10T16:10,191773,191773,191773,191773
2020-06-10T16:20,192301,192301,192301,192301
2020-06-10T16:30,192301,192301,192301,192301
2020-06-10T16:40,191197,191197,191197,191197
2020-06-10T16:50,191057,191057,191057,191057
2020-06-10T17:00,191057,191057,191057,191057
2020-06-10T17:10,191923,191923,191923,191923
2020-06-10T17:20,191825,191825,191825,191825
2020-06-10T17:30,191825,191825,191825,191825
2020-06-10T17:40,191282,191282,191282,191282
2020-06-10T17:50,194668,194668,194668,194668
2020-06-10T18:00,194668,194668,194668,194668
2020-06-10T18:10,196347,196347,196347,196347
2020-06-10T18:20,198020,198020,198020,198020
2020-06-10T18:30,198020,198020,198020,198020
2020-06-10T18:40,199636,199636,199636,199636
2020-06-10T18:50,196113,196113,196113,196113
2020-06-10T19:00,196113,196113,196113,196113
2020-06-10T19:10,189879,189879,189879,189879
2020-06-10T19:20,188758,188758,188758,188758
2020-06-10T19:30,188758,188758,188758,188758
2020-06-10T19:40,187976,187976,187976,187976
2020-06-10T19:50,188630,188630,188630,188630
2020-06-10T20:00,188630,188630,188630,188630
2020-06-10T20:10,189539,189539,189539,189539
2020-06-10T20:20,191671,191671,191671,191671
2020-06-10T20:30,191671,191671,191671,191671
2020-06-10T20:40,192648,192648,192648,192648
2020-06-10T20:50,191934,191934,191934,191934
2020-06-10T21:00,191934,191934,191934,191934
2020-06-10T21:10,191495,191495,191495,191495
2020-06-10T21:20,190515,190515,190515,190515
2020-06-10T21:30,190515,190515,190515,190515
2020-06-10T21:40,190650,190650,190650,190650
2020-06-10T21:50,190553,190553,190553,190553
2020-06-10T22:00,190553,190553,190553,190553
2020-06-10T22:10,190195,190195,190195,190195
2020-06-10T22:20,190732,190732,190732,190732
2020-06-10T22:30,190732,190732,190732,190732
2020-06-10T22:40,189716,189716,189716,189716
2020-06-10T22:50,191103,191103,191103,191103
2020-06-10T23:00,191103,191103,191103,191103
2020-06-10T23:10,190654,190654,190654,190654
2020-06-10T23:20,190380,190380,190380,190380
2020-06-10T23:30,190380,190380,190380,190380
2020-06-10T23:40,190992,190992,190992,190992
2020-06-10T23:50,191400,191400,191400,191400
2020-06-11T00:00,191400,191400,191400,191400
2020-06-11T00:10,191484,191484,191484,191484
2020-06-11T00:20,191159,191159,191159,191159
2020-06-11T00:30,191159,191159,191159,191159
2020-06-11T00:40,190676,190676,190676,190676
2020-06-11T00:50,191439,191439,191439,191439
2020-06-11T01:00,191439,191439,191439,191439
2020-06-11T01:10,190962,190962,190962,190962
2020-06-11T01:20,190928,190928,190928,190928
2020-06-11T01:30,190928,190928,190928,190928
2020-06-11T01:40,190664,190664,190664,190664
2020-06-11T01:50,190369,190369,190369,190369
2020-06-11T02:00,190369,190369,190369,190369
2020-06-11T02:10,190814,190814,190814,190814
2020-06-11T02:20,194668,194668,194668,194668
